N,Run,Algorithm,Version,FrontType,PenaltyCap,Pareto_Count,HV,RunTime_s,Conv_Gen,Cost_Min,Cost_Mean,Cost_Max,Time_Min,Time_Mean,Time_Max,Pen_Min,Pen_Mean,Pen_Max,TruckService_Avg,DirectService_Avg,CarService_Avg,AirService_Avg,ActiveTruck_Avg,ActiveDirect_Avg,ActiveCar_Avg,PureTruck_Ratio,ZeroPenalty_Count,ZeroPenalty_Ratio,ZeroPenaltyTime_Best,ZeroPenaltyCost_Best
100,4210,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,3456698662638.591,5.088832,70,281.290432,295.859265,317.913291,1900.0,2072.0,2290.0,0.0,13.693446,29.019912,42.8,29.2,28.0,57.2,14.8,5.0,13.0,0.0,2,0.4,1950.0,284.406395
100,4211,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,3652442527739.6113,6.825268,100,244.69142,258.984629,264.387499,1639.326135,1795.607204,1940.0,0.0,24.770235,81.78703,34.285714,27.071429,38.642857,65.714286,15.0,5.0,14.571429,0.0,8,0.571429,1639.326135,244.69142
100,4212,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,748.1645679995916,26,3555461059530.335,3.030662,40,260.601795,291.592633,315.963266,1820.0,2039.431721,2270.0,149.632914,502.103298,680.796575,40.307692,29.961538,29.730769,59.692308,14.807692,5.0,12.153846,0.0,0,0.0,,
100,4213,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,30,3651187942172.564,6.717788,100,244.132412,261.661572,293.451102,1690.0,1828.004674,2005.259968,0.0,36.23694,82.730365,38.166667,30.666667,31.166667,61.833333,14.233333,5.0,13.433333,0.0,13,0.433333,1830.0,261.232492
100,4214,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,3536628702665.187,4.355834,59,265.933716,278.054849,300.78409,1820.0,1860.0,2000.0,0.0,10.720958,96.488622,34.333333,28.888889,36.777778,65.666667,15.0,5.0,14.0,0.0,8,0.888889,1820.0,265.933716
100,4215,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,2,3421453323698.103,4.456331,62,285.134227,290.3902,295.646173,2131.721406,2175.860703,2220.0,11.196976,21.284874,31.372771,42.0,29.5,28.5,58.0,15.0,5.0,13.5,0.0,0,0.0,,
100,4216,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,3386661780721.9727,4.081069,58,296.995009,313.180718,319.631259,1815.898157,2024.274273,2160.0,0.0,0.0,0.0,37.333333,31.333333,31.333333,62.666667,15.0,5.0,14.5,0.0,6,1.0,1815.898157,296.995009
100,4217,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,3383742043943.492,5.501115,74,296.513486,312.491008,321.165747,1900.0,2061.428571,2210.0,0.0,9.342311,65.396178,48.428571,26.428571,25.142857,51.571429,14.857143,5.0,12.857143,0.0,6,0.857143,2030.0,296.513486
100,4218,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,3,3472909299724.1143,6.825232,100,280.971159,301.080575,317.452004,1700.0,1816.666667,1900.0,0.0,6.368919,19.106756,41.333333,27.333333,31.333333,58.666667,15.0,5.0,14.0,0.0,2,0.666667,1700.0,280.971159
100,4219,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,3394196800748.828,3.540686,50,296.484006,312.644882,319.873227,1750.0,2044.297165,2200.0,0.0,65.805759,86.620574,41.1,30.2,28.7,58.9,14.9,5.0,13.3,0.0,1,0.1,2200.0,296.484006
100,4220,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,3493495387259.085,5.27619,77,274.676996,292.151437,296.803932,1830.0,1933.333333,2140.0,0.0,9.280517,49.164339,39.333333,28.166667,32.5,60.666667,14.666667,5.0,12.333333,0.0,4,0.666667,1830.0,274.676996
100,4221,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,3474049178769.8774,4.950595,70,277.538646,292.026762,301.037775,1910.0,2020.70223,2190.0,0.0,45.548834,67.799015,38.857143,30.285714,30.857143,61.142857,15.0,5.0,12.285714,0.0,1,0.142857,2190.0,277.538646
100,4222,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3521660638387.164,6.734091,100,269.011552,277.940698,296.180643,1820.666035,1995.083254,2100.0,0.0,3.499749,17.997993,41.875,32.375,25.75,58.125,14.5,5.0,11.75,0.0,6,0.75,1910.0,269.011552
100,4223,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,3564314244421.9883,6.64052,100,259.451758,284.480626,315.616697,1866.368075,1901.771272,1940.0,0.0,37.073983,95.792849,44.166667,27.666667,28.166667,55.833333,14.416667,5.0,12.0,0.0,7,0.583333,1866.368075,259.451758
100,4224,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,3,3463606188172.488,5.95467,86,279.92906,294.30846,301.745808,1896.590013,1995.079698,2110.0,0.0,9.007737,27.02321,40.666667,28.0,31.333333,59.333333,15.0,5.0,14.333333,0.0,2,0.666667,1978.649082,279.92906
100,4225,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3561794891304.255,6.693795,100,260.884787,279.001024,318.097959,1810.0,1840.837583,1875.041832,0.0,8.830561,40.644491,40.625,30.625,28.75,59.375,15.0,5.0,13.875,0.0,6,0.75,1810.0,260.884787
100,4226,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,3544674456104.75,7.15439,100,263.025176,284.800806,302.277103,1900.0,1950.891693,2060.0,0.0,30.759473,54.119086,39.0,27.916667,33.083333,61.0,14.416667,5.0,13.166667,0.0,4,0.333333,1960.0,263.025176
100,4227,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,3624108295168.629,6.600896,100,247.819426,263.71526,284.196068,1810.0,1997.114565,2210.0,0.0,7.792836,21.81994,35.642857,31.857143,32.5,64.357143,15.0,5.0,13.857143,0.0,9,0.642857,1810.0,257.305765
100,4228,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3438789371927.9126,5.034807,72,285.462077,297.390503,317.711236,1870.0,1992.176633,2160.0,0.0,24.389196,50.015445,39.75,30.125,30.125,60.25,15.0,5.0,13.875,0.0,4,0.5,1882.330081,285.462077
100,4229,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,3634229326025.85,8.018101,100,246.147888,279.282271,305.842322,1780.0,1902.632216,2071.844971,0.0,9.488818,65.399362,41.0,31.555556,27.444444,59.0,15.0,5.0,13.777778,0.0,7,0.777778,1790.0,246.147888
100,4230,MOPSO,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,3461911071868.08,6.204751,90,280.483104,288.996129,314.197362,1880.0,1987.502027,2029.172749,0.0,40.305261,87.724684,39.333333,31.777778,28.888889,60.666667,13.555556,5.0,12.0,0.0,3,0.333333,2029.172749,281.229044
100,4201,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,9,3739589502488.924,8.718359,100,227.710888,258.797205,275.513999,1562.238554,1807.624621,2010.0,0.0,36.897843,78.836755,35.111111,32.555556,32.333333,64.888889,14.0,5.0,12.0,0.0,2,0.222222,1562.238554,246.586735
100,4202,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,3660202953455.751,9.283942,100,243.189178,261.242353,296.396925,1630.0,1816.012341,2100.0,0.0,29.620174,94.526919,38.75,28.666667,32.583333,61.25,14.416667,5.0,13.5,0.0,4,0.333333,1630.0,248.479373
100,4203,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,3814589902119.21,9.107754,100,211.31824,246.508346,280.238971,1620.0,1764.710125,1960.0,0.0,47.588045,98.341392,33.5,32.944444,33.555556,66.5,14.5,5.0,13.277778,0.0,4,0.222222,1651.808964,227.085011
100,4204,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3773868113190.776,8.857546,100,221.710917,230.895216,239.974757,1510.0,1561.899143,1627.745682,0.0,23.569619,76.055513,35.5,29.375,35.125,64.5,14.5,5.0,13.125,0.0,3,0.375,1510.0,221.979042
100,4205,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,3800744987873.716,9.152839,100,217.433885,237.498463,258.057944,1420.604784,1653.96809,1720.0,0.0,30.599075,80.591386,35.2,27.8,37.0,64.8,13.9,5.0,12.3,0.0,5,0.5,1420.604784,217.433885
100,4206,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,3747954994598.294,9.081371,100,227.076553,259.089429,297.728478,1500.0,1653.499165,1966.901044,0.0,21.57223,86.788911,36.285714,28.285714,35.428571,63.714286,14.5,5.0,13.785714,0.0,6,0.428571,1540.0,227.097712
100,4207,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,3849145183368.805,8.28723,100,204.019866,240.045863,312.331539,1630.0,1777.442564,2090.0,0.0,44.794917,90.0,44.307692,31.923077,23.769231,55.692308,12.153846,5.0,9.615385,0.0,4,0.307692,1631.187428,217.511924
100,4208,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,23,3770298285118.97,8.751007,100,222.964065,259.552037,308.999033,1460.0,1688.762147,2037.387918,0.0,24.480773,90.407987,42.130435,31.043478,26.826087,57.869565,14.347826,5.0,11.869565,0.0,12,0.521739,1530.0,223.19585
100,4209,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,3686897739524.339,9.017151,100,238.080731,273.108857,308.457979,1595.775321,1810.906747,2090.0,0.0,20.084224,100.0,36.8,32.4,30.8,63.2,14.3,5.0,12.6,0.0,6,0.6,1595.775321,259.812483
100,4210,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,23,3834065255239.541,8.912303,100,208.196507,268.849638,298.99278,1557.161736,1705.789258,1870.0,0.0,27.934233,96.075145,39.391304,28.173913,32.434783,60.608696,14.043478,5.0,12.695652,0.0,7,0.304348,1617.488257,246.803207
100,4211,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,5,3655635110234.373,9.142772,100,243.819462,268.631344,275.240478,1650.0,1750.535687,1830.0,0.0,19.029386,35.146932,39.6,31.8,28.6,60.4,13.8,5.0,11.4,0.0,1,0.2,1830.0,274.84062
100,4212,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,3820432938310.885,8.200354,100,206.329994,223.928951,236.595801,1860.806344,1946.845702,2150.0,0.0,5.403561,9.456232,45.571429,33.714286,20.714286,54.428571,12.714286,5.0,9.0,0.0,3,0.428571,1870.0,235.283007
100,4213,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,3852434313089.067,8.802132,100,206.287363,249.166834,262.679474,1450.0,1589.983601,1748.544007,0.0,48.933709,98.007353,36.466667,26.666667,36.866667,63.533333,14.666667,5.0,13.733333,0.0,4,0.266667,1450.0,206.287363
100,4214,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3733025034786.802,8.92116,100,227.440575,262.078465,283.028607,1650.0,1885.204835,2240.0,0.0,16.493242,50.0,41.25,28.5,30.25,58.75,13.0,5.0,12.25,0.0,4,0.5,1650.0,227.440575
100,4215,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3838454010882.465,8.816737,100,206.50792,225.149143,291.652815,1620.0,1770.163319,2095.005207,0.0,15.269407,50.956356,32.125,34.5,33.375,67.875,13.75,5.0,12.375,0.0,5,0.625,1620.0,208.874395
100,4216,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,3920188484252.926,8.609706,100,188.109604,226.760876,261.082225,1700.0,1853.855306,2060.654862,0.0,43.399804,90.108719,33.6,32.2,34.2,66.4,14.0,5.0,13.7,0.0,4,0.4,1700.0,223.458007
100,4217,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,3658675934420.957,9.140473,100,244.278038,272.876143,314.553708,1580.0,1814.418236,2190.0,0.0,38.792523,100.0,37.272727,30.454545,32.272727,62.727273,14.090909,5.0,12.0,0.0,4,0.363636,1820.0,244.805159
100,4218,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,21,3831657958460.889,8.563044,100,209.258594,235.06001,260.167134,1530.0,1877.991485,2410.0,0.0,33.024799,100.0,37.761905,31.380952,30.857143,62.238095,13.333333,5.0,12.333333,0.0,5,0.238095,1710.0,224.599676
100,4219,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,3919083457558.254,8.510165,100,191.473852,234.654305,260.198784,1500.0,1695.193966,2026.573769,0.0,27.444737,95.086181,39.0,32.384615,28.615385,61.0,13.769231,5.0,12.538462,0.0,6,0.461538,1500.0,208.772834
100,4220,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,12,3817759144649.267,8.7565,100,210.918129,246.352475,294.927442,1600.0,1789.21913,2120.0,0.0,22.024959,70.0,36.833333,30.333333,32.833333,63.166667,12.833333,5.0,11.833333,0.0,8,0.666667,1600.0,228.68188
100,4221,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,3828065181886.998,8.868438,100,208.699198,237.685804,279.710862,1610.0,1770.0,1990.0,0.0,15.714286,50.0,43.571429,28.714286,27.714286,56.428571,13.0,5.0,11.571429,0.0,4,0.571429,1610.0,219.286331
100,4222,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,3686326512056.808,8.853283,100,239.809581,265.616056,294.595765,1500.0,1671.53582,1830.0,0.0,25.359984,91.891963,35.5625,30.1875,34.25,64.4375,14.3125,5.0,12.75,0.0,9,0.5625,1500.0,242.402707
100,4223,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,3734772269225.7407,8.872164,100,230.39359,263.826057,317.443856,1432.410464,1868.541472,2330.0,0.0,32.991298,87.273736,37.578947,29.842105,32.578947,62.421053,13.210526,5.0,11.842105,0.0,7,0.368421,1432.410464,246.21929
100,4224,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,3821116611670.5225,9.03085,100,210.269016,253.849156,300.275395,1597.830572,1774.362411,2090.0,0.0,44.869092,90.0,34.75,30.6875,34.5625,65.25,14.0,5.0,13.25,0.0,3,0.1875,1730.0,273.140611
100,4225,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,3799619852028.797,8.57625,100,212.8115,218.906305,230.56551,1730.0,1842.071367,1910.0,0.0,8.41798,43.86743,35.75,34.5,29.75,64.25,12.5,5.0,12.375,0.0,5,0.625,1730.0,213.437492
100,4226,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,3840919624645.7793,8.838357,100,207.339764,243.027672,294.402196,1520.0,1788.39295,2114.609451,0.0,32.015384,96.3004,32.055556,33.888889,34.055556,67.944444,12.777778,5.0,11.166667,0.0,9,0.5,1520.0,223.934088
100,4227,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,3763113543574.877,9.496854,100,224.126878,256.834087,297.984002,1480.0,1656.293167,2040.0,0.0,12.364651,60.0,37.230769,30.153846,32.615385,62.769231,13.692308,5.0,12.692308,0.0,9,0.692308,1530.0,227.940597
100,4228,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,3749631588817.8286,8.867063,100,227.94499,255.453904,277.262987,1420.0,1560.396628,1760.0,0.0,31.93357,98.795637,35.8,29.2,35.0,64.2,14.2,5.0,13.4,0.0,3,0.3,1459.660848,227.94499
100,4229,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,3686437687342.7583,9.394364,100,237.563083,272.912117,305.939015,1629.53803,1872.072113,2080.0,0.0,33.985766,79.925468,40.052632,32.842105,27.105263,59.947368,13.315789,5.0,10.368421,0.0,6,0.315789,1719.420056,245.215676
100,4230,Trad-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,11,3923263145589.8096,8.941985,100,188.613465,221.776265,294.770433,1640.0,1776.409908,1960.0,0.0,28.898449,80.0,38.818182,32.181818,29.0,61.181818,12.090909,5.0,11.454545,0.0,7,0.636364,1640.0,188.613465
50,4201,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4483000456244.336,13.160172,100,80.359165,95.308053,122.88983,1240.0,1628.0,2240.0,0.0,7.0,40.0,40.1,4.5,5.4,9.9,5.1,1.4,2.2,0.0,8,0.8,1240.0,80.877963
50,4202,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,30,4502147173294.888,11.616492,100,74.743831,96.340561,141.519392,1320.0,1753.293202,2170.0,0.0,25.410815,100.0,40.6,5.9,3.5,9.4,5.333333,1.4,1.733333,0.0,18,0.6,1360.0,76.974756
50,4203,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,16,4412769970645.865,12.291994,100,91.745968,107.313076,136.467428,1410.0,1528.125,1860.0,0.0,34.611885,80.0,40.8125,4.875,4.3125,9.1875,6.25,1.4375,2.0,0.0,7,0.4375,1410.0,92.115831
50,4204,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4488057905071.958,11.909742,100,76.989366,96.515075,109.745791,1360.0,1687.333333,2140.0,0.0,26.0,80.0,43.666667,2.133333,4.2,6.333333,5.333333,0.666667,1.733333,0.0,10,0.666667,1360.0,76.989366
50,4205,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4461866350340.118,11.014817,100,83.454199,125.929879,149.992031,1300.0,1455.714286,2190.0,0.0,31.051093,84.715306,37.714286,6.285714,6.0,12.285714,6.714286,2.0,2.642857,0.0,7,0.5,1300.0,90.936547
50,4206,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,4434581914203.499,11.601571,100,89.286306,109.924499,141.079984,1300.0,1464.576957,1710.0,0.0,24.615385,80.0,34.0,10.461538,5.538462,16.0,5.769231,2.692308,3.076923,0.0,9,0.692308,1300.0,89.286306
50,4207,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4477484829496.279,10.746221,100,79.599973,104.872873,135.305446,1340.0,1568.8,1800.0,0.0,26.8,100.0,39.56,5.64,4.8,10.44,5.56,1.56,2.48,0.0,16,0.64,1400.0,79.62742
50,4208,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4435886674987.553,10.987187,100,88.449683,114.246535,148.162776,1320.0,1587.777778,1800.0,0.0,21.666667,70.0,41.833333,4.611111,3.555556,8.166667,6.166667,1.833333,2.333333,0.0,12,0.666667,1320.0,88.449683
50,4209,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4482747760557.373,11.085704,100,79.431267,105.858304,145.12061,1280.0,1695.5,2200.0,0.0,24.5,80.0,42.6,6.1,1.3,7.4,5.8,1.95,0.9,0.0,12,0.6,1430.0,79.431267
50,4210,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4488737057771.994,10.916887,100,76.393608,104.435123,123.493256,1380.0,1693.684211,2090.0,0.0,13.337248,60.0,43.631579,4.157895,2.210526,6.368421,6.052632,1.315789,1.368421,0.0,14,0.736842,1380.0,77.57381
50,4211,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,26,4477944002516.931,10.654641,100,79.302494,101.823683,139.946054,1350.0,1711.153846,2200.0,0.0,19.615385,80.0,38.076923,5.692308,6.230769,11.923077,6.230769,1.807692,3.461538,0.0,18,0.692308,1350.0,79.302494
50,4212,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4487995939548.147,10.555615,100,77.243585,102.273122,138.512965,1350.0,1595.263158,1930.0,0.0,15.885495,60.0,39.210526,5.526316,5.263158,10.789474,5.526316,1.894737,2.052632,0.0,13,0.684211,1350.0,77.681007
50,4213,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4436595571610.414,11.655529,100,90.053648,110.008278,146.010671,1240.0,1319.0,1550.0,0.0,17.702087,97.301309,36.0,7.1,6.9,14.0,6.0,2.1,3.4,0.0,8,0.8,1240.0,90.053648
50,4214,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,18,4487044245550.66,11.025967,100,79.298803,113.15137,150.683674,1250.0,1442.777778,1680.0,0.0,27.823355,80.0,38.611111,6.944444,4.444444,11.388889,6.388889,2.722222,2.722222,0.0,10,0.555556,1250.0,79.298803
50,4215,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,28,4496106156910.855,10.655299,100,76.92483,99.27028,136.382414,1270.0,1725.714286,2170.0,0.0,26.785714,100.0,40.607143,4.785714,4.607143,9.392857,5.428571,1.642857,2.5,0.0,15,0.535714,1270.0,77.257597
50,4216,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,22,4426041128362.226,11.15579,100,91.762155,124.789306,157.097752,1250.0,1484.516809,1770.0,0.0,35.0,80.0,39.727273,5.818182,4.454545,10.272727,6.727273,1.954545,3.136364,0.0,9,0.409091,1330.0,91.762155
50,4217,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,23,4482301799724.564,10.748787,100,77.638375,87.57862,106.683155,1400.0,1626.091416,2080.0,0.0,19.907954,80.0,34.0,9.608696,6.391304,16.0,5.521739,2.695652,3.608696,0.0,13,0.565217,1400.102568,77.735801
50,4218,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4420623311479.596,11.031881,100,91.389269,102.440399,123.70164,1340.0,1680.0,2170.0,0.0,28.571429,80.0,39.714286,6.571429,3.714286,10.285714,5.571429,1.857143,1.857143,0.0,4,0.571429,1340.0,97.803248
50,4219,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,15,4486242079924.885,9.939232,100,76.540506,92.415297,161.121362,1410.0,1672.602227,2050.0,0.0,30.666667,70.0,36.333333,9.933333,3.733333,13.666667,4.866667,2.133333,1.8,0.0,8,0.533333,1410.0,79.467567
50,4220,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4454956704263.974,10.952587,100,84.542847,94.831762,108.350665,1330.0,1598.571429,2140.0,0.0,12.857143,90.0,38.142857,6.714286,5.142857,11.857143,6.0,2.0,2.428571,0.0,6,0.857143,1330.0,84.699956
50,4221,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,20,4472001495891.126,10.37336,100,79.99139,96.746201,129.819147,1380.0,1720.176157,2050.0,0.0,25.894147,80.0,36.25,6.7,7.05,13.75,4.95,1.55,3.0,0.0,12,0.6,1380.0,80.877489
50,4222,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4410603215636.256,10.993426,100,91.597218,101.54572,112.013663,1440.0,1735.882353,2170.0,0.0,31.764706,90.0,42.411765,3.941176,3.647059,7.588235,5.529412,1.235294,1.941176,0.0,8,0.470588,1440.0,94.296478
50,4223,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,25,4490500303242.652,10.289385,100,76.808194,83.892696,132.368127,1350.0,1692.52243,1990.0,0.0,26.8,50.0,37.56,10.04,2.4,12.44,4.28,2.2,1.2,0.0,9,0.36,1350.0,77.470209
50,4224,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,13,4474541551649.338,10.767403,100,76.617408,98.983745,111.613517,1530.0,1676.923077,2170.0,0.0,26.153846,80.0,43.230769,4.384615,2.384615,6.769231,5.384615,1.461538,1.384615,0.0,8,0.615385,1530.0,90.676719
50,4225,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,10,4431725760624.215,10.9504,100,88.896179,104.367554,144.410419,1350.0,1555.76901,1750.0,0.0,13.006772,90.06772,41.8,6.1,2.1,8.2,5.8,1.6,1.5,0.0,8,0.8,1430.0,91.150031
50,4226,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,14,4488114376495.381,10.953648,100,79.474112,98.927064,122.695132,1220.0,1738.354023,2050.0,0.0,14.285714,80.0,40.428571,4.714286,4.857143,9.571429,5.357143,1.214286,1.928571,0.0,10,0.714286,1220.0,80.036117
50,4227,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,28,4491821374804.591,10.333284,100,76.649117,82.757204,107.605705,1340.0,1875.0,2140.0,0.0,5.4223,70.0,42.214286,3.321429,4.464286,7.785714,5.678571,1.071429,2.321429,0.0,23,0.821429,1340.0,76.649117
50,4228,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,29,4496612700696.751,10.524853,100,77.994607,108.134799,132.978549,1210.0,1439.328727,2060.0,0.0,35.062601,80.0,38.689655,6.482759,4.827586,11.310345,5.965517,1.793103,2.206897,0.0,13,0.448276,1210.0,81.219251
50,4229,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,7,4457086558844.181,10.849291,100,82.436715,91.86267,124.858236,1420.0,1712.381987,2030.0,0.0,0.0,0.0,35.142857,10.0,4.857143,14.857143,4.714286,3.0,2.0,0.0,7,1.0,1420.0,82.436715
50,4230,HPP-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,32,4477773736620.605,9.91931,100,79.487411,111.242926,140.451924,1340.0,1553.385503,1970.0,0.0,43.754775,100.0,33.625,11.15625,5.21875,16.375,6.28125,2.84375,3.0625,0.0,12,0.375,1430.0,92.319655
50,4201,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,17,4353455101419.302,8.365858,100,104.040295,125.141577,134.525099,1400.0,1608.235294,2290.0,0.0,40.0,90.0,48.823529,0.941176,0.235294,1.176471,7.588235,0.647059,0.235294,0.235294,8,0.470588,1400.0,106.451467
50,4202,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,27,4285635340594.3696,7.629326,100,117.215793,126.467336,136.116199,1450.0,1631.481481,1950.0,0.0,31.111111,100.0,47.518519,2.111111,0.37037,2.481481,7.555556,1.0,0.37037,0.0,12,0.444444,1450.0,117.327966
50,4203,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,6,4299332401246.821,8.283243,100,116.917007,129.778901,132.813919,1310.0,1415.0,1570.0,0.0,23.333333,70.0,48.666667,0.833333,0.5,1.333333,7.833333,0.5,0.5,0.0,4,0.666667,1310.0,116.917007
50,4204,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,21,4303656803237.9375,6.823757,100,115.657534,126.080076,132.629336,1330.0,1550.0,1980.0,0.0,43.333333,90.0,48.809524,1.095238,0.095238,1.190476,7.619048,0.714286,0.095238,0.333333,9,0.428571,1350.0,116.629336
50,4205,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,19,4402032389761.831,8.147653,100,93.166458,127.338894,138.067692,1440.0,1610.0,2240.0,0.0,17.368421,100.0,47.052632,2.421053,0.526316,2.947368,7.421053,1.473684,0.473684,0.0,14,0.736842,1440.0,103.915437
50,4206,KMeans-init-NSGA2,v29_hpp_cost_front_boost_fast,REPORT,100.0,8,4356629696635.989,6.738967,100,102.257452,110.504085,121.355037,1470.0,1561.25,1730.0,0.0,22.5,60.0,46.5,3.5,0.0,3.5,6.375,1.75,0.0,0.0,5,0.625,1470.0,103.161562
